start,end,summary,location,id,cache_timestamp,calendar_id
2024-08-04 16:15:00,2024-08-04 18:00:00,Podcast Listening,Park,227,2025-07-06 17:54:00.000000,Entertainment
2024-08-04 19:00:00,2024-08-04 21:00:00,Client Presentation,Online,228,2025-07-06 17:54:00.000000,Productivity
2024-08-04 22:00:00,2024-08-04 22:30:00,Zumba Class,Community Center,229,2025-07-06 17:54:00.000000,Fitness
2024-08-04 22:30:00,2024-08-04 23:59:00,Personal Training,Park,230,2025-07-06 17:54:00.000000,Fitness
2024-08-05 11:45:00,2024-08-05 14:00:00,Karaoke Night,Home,231,2025-07-13 18:46:36.038827,Social
2024-08-05 12:45:00,2024-08-05 13:45:00,Sprint Planning,Team Space,232,2025-07-13 18:46:36.038831,Productivity
2024-08-05 15:30:00,2024-08-05 17:45:00,Dinner with Friends,Restaurant,233,2025-07-13 18:46:36.038823,Social
2024-08-06 08:15:00,2024-08-06 10:00:00,Concert/Show,Club,234,2025-07-06 17:54:00.000000,Entertainment
2024-08-06 11:00:00,2024-08-06 13:30:00,Pilates Class,Pilates Studio,235,2025-07-06 17:54:00.000000,Fitness
2024-08-06 13:30:00,2024-08-06 15:30:00,Learning a New Skill,Home,236,2025-07-06 17:54:00.000000,Personal Growth
2024-08-06 16:30:00,2024-08-06 18:00:00,Meditation Session,Home,237,2025-07-06 17:54:00.000000,Fitness
2024-08-06 18:00:00,2024-08-06 20:15:00,Vehicle Refueling,Gas Station,238,2025-07-06 17:54:00.000000,Errands
2024-08-06 20:15:00,2024-08-06 22:45:00,Documentation Creation,Home,239,2025-07-06 17:54:00.000000,Productivity
2024-08-07 09:00:00,2024-08-07 10:00:00,Client Presentation,Office,240,2025-07-06 17:54:00.000000,Productivity
2024-08-07 10:00:00,2024-08-07 10:30:00,Fitness Class,Community Center,241,2025-07-06 17:54:00.000000,Fitness
2024-08-07 11:15:00,2024-08-07 12:30:00,Team Standup,Project Room,242,2025-07-06 17:54:00.000000,Productivity
2024-08-07 12:30:00,2024-08-07 13:15:00,Street Food Tour,Market,243,2025-07-06 17:54:00.000000,Social
2024-08-07 14:15:00,2024-08-07 16:45:00,Creative Writing,Library,244,2025-07-06 17:54:00.000000,Personal Growth
2024-08-07 16:45:00,2024-08-07 19:15:00,Sprint Planning,Team Space,245,2025-07-06 17:54:00.000000,Productivity
2024-08-07 19:30:00,2024-08-07 21:45:00,Tech Gadget Shopping,Electronics Store,246,2025-07-06 17:54:00.000000,Shopping
2024-08-07 21:45:00,2024-08-07 23:59:00,Zumba Class,Community Center,247,2025-07-06 17:54:00.000000,Fitness
2024-08-08 09:30:00,2024-08-08 10:00:00,Meditation Session,Meditation Center,248,2025-07-06 17:54:00.000000,Fitness
2024-08-08 10:30:00,2024-08-08 13:00:00,Puzzle Evening,Café,249,2025-07-06 17:54:00.000000,Entertainment
2024-08-08 13:00:00,2024-08-08 14:15:00,Book Club Meeting,Library,250,2025-07-06 17:54:00.000000,Social
2024-08-08 15:15:00,2024-08-08 17:30:00,Dinner with Friends,Home,251,2025-07-06 17:54:00.000000,Social
2024-08-08 18:15:00,2024-08-08 20:45:00,Meditation Workshop,Online,252,2025-07-06 17:54:00.000000,Personal Growth
2024-08-08 20:45:00,2024-08-08 22:15:00,Skill Workshop,Online,253,2025-07-06 17:54:00.000000,Personal Growth
2024-08-09 08:45:00,2024-08-09 10:45:00,Skill Workshop,Community Center,254,2025-07-06 17:54:00.000000,Personal Growth
2024-08-09 10:45:00,2024-08-09 12:45:00,Tech Conference,Convention Center,255,2025-07-06 17:54:00.000000,Personal Growth
2024-08-09 12:45:00,2024-08-09 15:15:00,Hardware Repair,Repair Shop,256,2025-07-06 17:54:00.000000,Errands
2024-08-09 16:00:00,2024-08-09 17:15:00,HR Interview,Online,257,2025-07-06 17:54:00.000000,Productivity
2024-08-09 17:45:00,2024-08-09 19:00:00,Meal Planning,Kitchen,258,2025-07-06 17:54:00.000000,Fitness
2024-08-09 19:00:00,2024-08-09 20:45:00,Book Club Meeting,Library,259,2025-07-06 17:54:00.000000,Social
2024-08-09 20:45:00,2024-08-09 22:45:00,Training Session,Office,260,2025-07-06 17:54:00.000000,Personal Growth
2024-08-09 22:45:00,2024-08-09 23:30:00,Team Sports (Basketball/Soccer),Sports Court,261,2025-07-06 17:54:00.000000,Fitness
2024-08-10 09:15:00,2024-08-10 11:30:00,Bookstore Browsing,Bookstore,262,2025-07-06 17:54:00.000000,Shopping
2024-08-10 11:30:00,2024-08-10 13:30:00,Weekly Review & Planning,Quiet Space,263,2025-07-06 17:54:00.000000,Productivity
2024-08-10 13:30:00,2024-08-10 14:15:00,Coding Challenge,Co-working Space,264,2025-07-06 17:54:00.000000,Personal Growth
2024-08-10 14:15:00,2024-08-10 16:45:00,Coding Challenge,Home,265,2025-07-06 17:54:00.000000,Personal Growth
2024-08-10 16:45:00,2024-08-10 19:00:00,Fitness Class,Community Center,266,2025-07-06 17:54:00.000000,Fitness
2024-08-10 20:00:00,2024-08-10 22:15:00,Meditation Session,Home,267,2025-07-06 17:54:00.000000,Fitness
2024-08-10 22:15:00,2024-08-10 23:59:00,User Feedback Session,Office,268,2025-07-06 17:54:00.000000,Productivity
2024-08-11 09:30:00,2024-08-11 10:30:00,Social Gathering,Restaurant,269,2025-07-06 17:54:00.000000,Social
2024-08-11 10:30:00,2024-08-11 12:00:00,Team Sports (Basketball/Soccer),Park,270,2025-07-06 17:54:00.000000,Fitness
2024-08-11 12:15:00,2024-08-11 14:00:00,Bookstore Browsing,Library,271,2025-07-06 17:54:00.000000,Personal Growth
2024-08-11 14:00:00,2024-08-11 15:15:00,Electronics Shopping,Electronics Store,272,2025-07-06 17:54:00.000000,Shopping
2024-08-11 15:30:00,2024-08-11 16:45:00,Dinner with Friends,Bar,273,2025-07-06 17:54:00.000000,Social
2024-08-11 16:45:00,2024-08-11 18:15:00,Social Gathering,Restaurant,274,2025-07-06 17:54:00.000000,Social
2024-08-11 18:30:00,2024-08-11 21:00:00,Journal Reflection,Park,275,2025-07-06 17:54:00.000000,Personal Growth
2024-08-11 21:00:00,2024-08-11 23:00:00,Weekend Getaway Planning,Home,276,2025-07-06 17:54:00.000000,Entertainment
2024-08-12 09:45:00,2024-08-12 12:15:00,Training Session,Online,277,2025-07-06 17:54:00.000000,Personal Growth
2024-08-12 12:15:00,2024-08-12 14:00:00,Home Organization,Home,278,2025-07-06 17:54:00.000000,Errands
2024-08-12 14:45:00,2024-08-12 15:45:00,Guided Stretching,Home,279,2025-07-06 17:54:00.000000,Fitness
2024-08-12 15:45:00,2024-08-12 18:15:00,Fitness Class,Studio,280,2025-07-06 17:54:00.000000,Fitness
2024-08-12 18:15:00,2024-08-12 19:00:00,Vehicle Refueling,Gas Station,281,2025-07-06 17:54:00.000000,Errands
2024-08-12 20:00:00,2024-08-12 21:45:00,Beach Day,Beach,282,2025-07-06 17:54:00.000000,Entertainment
2024-08-12 21:45:00,2024-08-12 23:30:00,Home Organization,Home,283,2025-07-06 17:54:00.000000,Errands
2024-08-13 08:45:00,2024-08-13 10:45:00,Reading Hour,Home,284,2025-07-06 17:54:00.000000,Personal Growth
2024-08-13 10:45:00,2024-08-13 12:30:00,Deep Work Session,Home,285,2025-07-06 17:54:00.000000,Productivity
2024-08-13 13:30:00,2024-08-13 15:45:00,Cycling Tour,Roads,286,2025-07-06 17:54:00.000000,Fitness
2024-08-13 15:45:00,2024-08-13 17:15:00,Beach Day,Beach,287,2025-07-06 17:54:00.000000,Entertainment
2024-08-13 17:15:00,2024-08-13 18:15:00,Lunch Break,Kitchen,288,2025-07-06 17:54:00.000000,Productivity
2024-08-13 18:15:00,2024-08-13 19:45:00,Museum Visit,Art Gallery,289,2025-07-06 17:54:00.000000,Entertainment
2024-08-13 19:45:00,2024-08-13 21:00:00,Museum Visit,Museum,290,2025-07-06 17:54:00.000000,Entertainment
2024-08-13 21:00:00,2024-08-13 22:30:00,Street Food Tour,City Streets,291,2025-07-06 17:54:00.000000,Social
2024-08-13 22:30:00,2024-08-13 23:59:00,Movie Night,Cinema,292,2025-07-06 17:54:00.000000,Entertainment
2024-08-14 09:00:00,2024-08-14 11:00:00,Coffee with Colleague,Office Kitchen,293,2025-07-06 17:54:00.000000,Social
2024-08-14 11:00:00,2024-08-14 12:15:00,Training Session,Office,294,2025-07-06 17:54:00.000000,Personal Growth
2024-08-14 12:15:00,2024-08-14 14:45:00,Skill Workshop,Community Center,295,2025-07-06 17:54:00.000000,Personal Growth
2024-08-14 14:45:00,2024-08-14 16:00:00,Art Class,Community Center,296,2025-07-06 17:54:00.000000,Personal Growth
2024-08-14 16:00:00,2024-08-14 16:30:00,Pilates Class,Home,297,2025-07-06 17:54:00.000000,Fitness
2024-08-14 17:30:00,2024-08-14 18:00:00,DIY Home Project,Home,298,2025-07-06 17:54:00.000000,Errands
2024-08-14 18:00:00,2024-08-14 19:30:00,Online Course Study,Library,299,2025-07-06 17:54:00.000000,Personal Growth
2024-08-14 19:30:00,2024-08-14 21:15:00,Pet Vet Appointment,Vet Clinic,300,2025-07-06 17:54:00.000000,Errands
2024-08-14 21:15:00,2024-08-14 22:15:00,Post Office Visit,Post Office,301,2025-07-06 17:54:00.000000,Errands
2024-08-14 22:45:00,2024-08-14 23:59:00,Swimming Laps,Beach,302,2025-07-06 17:54:00.000000,Fitness
2024-08-15 08:00:00,2024-08-15 11:30:00,Bill Payments,Home,303,2025-07-13 18:46:36.038836,Errands
2024-08-15 09:00:00,2024-08-15 12:45:00,Performance Review Prep,Home,304,2025-07-13 18:46:36.038840,Productivity
2024-08-15 13:30:00,2024-08-15 16:45:00,Haircut Appointment,Salon,305,2025-07-13 18:46:36.038844,Errands
2024-08-15 19:00:00,2024-08-15 20:45:00,Streaming Series Binge,Home,306,2025-07-13 18:46:36.038848,Entertainment
2024-08-16 08:15:00,2024-08-16 10:30:00,Guided Stretching,Home,307,2025-07-06 17:54:00.000000,Fitness
2024-08-16 10:30:00,2024-08-16 11:15:00,Concert/Show,Club,308,2025-07-06 17:54:00.000000,Entertainment
2024-08-16 11:15:00,2024-08-16 13:30:00,Sprint Planning,Team Space,309,2025-07-06 17:54:00.000000,Productivity
2024-08-16 13:30:00,2024-08-16 14:45:00,Inbox Zero Session,Office,310,2025-07-06 17:54:00.000000,Productivity
2024-08-16 15:15:00,2024-08-16 15:45:00,Home Organization,Home,311,2025-07-06 17:54:00.000000,Errands
2024-08-16 15:45:00,2024-08-16 16:45:00,Training Session,Office,312,2025-07-06 17:54:00.000000,Personal Growth
2024-08-16 16:45:00,2024-08-16 17:30:00,Street Food Tour,Market,313,2025-07-06 17:54:00.000000,Social
2024-08-16 17:30:00,2024-08-16 18:00:00,Trivia Quiz Night,Community Center,314,2025-07-06 17:54:00.000000,Social
2024-08-16 18:00:00,2024-08-16 19:45:00,Social Gathering,Bar,315,2025-07-06 17:54:00.000000,Social
2024-08-16 20:45:00,2024-08-16 21:45:00,Family Dinner,Home,316,2025-07-06 17:54:00.000000,Social
2024-08-16 21:45:00,2024-08-16 23:15:00,Movie Night,Outdoor Cinema,317,2025-07-06 17:54:00.000000,Entertainment
2024-08-17 09:45:00,2024-08-17 10:15:00,Gym Session,Gym,318,2025-07-06 17:54:00.000000,Fitness
2024-08-17 10:30:00,2024-08-17 12:00:00,Post Office Visit,Post Office,319,2025-07-06 17:54:00.000000,Errands
2024-08-17 12:15:00,2024-08-17 14:15:00,Lunch Break,Kitchen,320,2025-07-06 17:54:00.000000,Productivity
2024-08-17 14:15:00,2024-08-17 15:30:00,Goal Review,Home,321,2025-07-06 17:54:00.000000,Personal Growth
2024-08-17 15:30:00,2024-08-17 18:00:00,Volunteer Work,Local Charity,322,2025-07-06 17:54:00.000000,Social
2024-08-17 18:30:00,2024-08-17 19:15:00,User Feedback Session,Office,323,2025-07-06 17:54:00.000000,Productivity
2024-08-17 19:15:00,2024-08-17 21:45:00,Budget Review,Office,324,2025-07-06 17:54:00.000000,Productivity
2024-08-17 21:45:00,2024-08-17 22:30:00,Bug Fixing,Office,325,2025-07-06 17:54:00.000000,Productivity
2024-08-17 22:30:00,2024-08-17 23:59:00,Documentation Creation,Office,326,2025-07-06 17:54:00.000000,Productivity
2024-08-18 07:00:00,2024-08-18 08:15:00,Team Sports (Basketball/Soccer),Park,327,2025-07-06 17:54:00.000000,Fitness
2024-08-18 08:15:00,2024-08-18 09:30:00,Documentation Creation,Home,328,2025-07-06 17:54:00.000000,Productivity
2024-08-18 10:15:00,2024-08-18 11:15:00,Hardware Repair,Repair Shop,329,2025-07-06 17:54:00.000000,Errands
2024-08-18 11:15:00,2024-08-18 11:45:00,Budget Review,Home,330,2025-07-06 17:54:00.000000,Productivity
2024-08-18 11:45:00,2024-08-18 13:15:00,Personal Training,Gym,331,2025-07-06 17:54:00.000000,Fitness
2024-08-18 13:15:00,2024-08-18 15:30:00,Puzzle Evening,Café,332,2025-07-06 17:54:00.000000,Entertainment
2024-08-18 15:30:00,2024-08-18 16:45:00,Sprint Planning,Online,333,2025-07-06 17:54:00.000000,Productivity
2024-08-18 16:45:00,2024-08-18 19:00:00,Social Gathering,Park,334,2025-07-06 17:54:00.000000,Social
2024-08-18 19:00:00,2024-08-18 20:30:00,Coffee with Mentor,Café,335,2025-07-06 17:54:00.000000,Social
2024-08-18 20:45:00,2024-08-18 23:15:00,Trivia Quiz Night,Pub,336,2025-07-06 17:54:00.000000,Social
2024-08-19 08:15:00,2024-08-19 09:45:00,Report Drafting,Office,337,2025-07-13 18:46:36.038853,Productivity
2024-08-19 12:15:00,2024-08-19 13:15:00,Client Presentation,Office,338,2025-07-13 18:46:36.038857,Productivity
2024-08-19 17:15:00,2024-08-19 20:30:00,Board Game Night,Home,339,2025-07-13 18:46:36.038865,Social
2024-08-19 19:45:00,2024-08-19 22:45:00,Gardening,Garden,340,2025-07-13 18:46:36.038861,Personal Growth
2024-08-20 07:30:00,2024-08-20 08:00:00,Virtual Meetup,Online,341,2025-07-06 17:54:00.000000,Social
2024-08-20 08:15:00,2024-08-20 10:45:00,Bookstore Browsing,Bookstore,342,2025-07-06 17:54:00.000000,Shopping
2024-08-20 11:30:00,2024-08-20 13:00:00,Lunch Break,Park Bench,343,2025-07-06 17:54:00.000000,Social
2024-08-20 13:00:00,2024-08-20 14:00:00,Online Course Study,Home,344,2025-07-06 17:54:00.000000,Personal Growth
2024-08-20 14:00:00,2024-08-20 14:45:00,Streaming Series Binge,Home,345,2025-07-06 17:54:00.000000,Entertainment
2024-08-20 15:45:00,2024-08-20 16:15:00,Podcast Listening,Park,346,2025-07-06 17:54:00.000000,Entertainment
2024-08-20 16:15:00,2024-08-20 18:45:00,Beach Day,Beach,347,2025-07-06 17:54:00.000000,Entertainment
2024-08-20 19:15:00,2024-08-20 20:00:00,Feature Development,Home,348,2025-07-06 17:54:00.000000,Productivity
2024-08-20 20:00:00,2024-08-20 20:45:00,Client Presentation,Office,349,2025-07-06 17:54:00.000000,Productivity
2024-08-20 20:45:00,2024-08-20 23:15:00,Grocery Shopping,Supermarket,350,2025-07-06 17:54:00.000000,Shopping
2024-08-21 08:45:00,2024-08-21 11:15:00,Documentation Creation,Office,351,2025-07-06 17:54:00.000000,Productivity
2024-08-21 11:30:00,2024-08-21 13:45:00,Dry Cleaning Pickup,Dry Cleaners,352,2025-07-06 17:54:00.000000,Errands
2024-08-21 14:00:00,2024-08-21 16:00:00,Tech Conference,Online,353,2025-07-06 17:54:00.000000,Personal Growth
2024-08-21 16:00:00,2024-08-21 16:30:00,Language Lesson,Language School,354,2025-07-06 17:54:00.000000,Personal Growth
2024-08-21 16:30:00,2024-08-21 18:45:00,Vehicle Refueling,Gas Station,355,2025-07-06 17:54:00.000000,Errands
2024-08-21 18:45:00,2024-08-21 20:00:00,Meal Planning,Kitchen,356,2025-07-06 17:54:00.000000,Fitness
2024-08-21 20:00:00,2024-08-21 22:00:00,Reading Hour,Café,357,2025-07-06 17:54:00.000000,Personal Growth
2024-08-21 22:45:00,2024-08-21 23:59:00,Hardware Repair,Repair Shop,358,2025-07-06 17:54:00.000000,Errands
2024-08-22 07:00:00,2024-08-22 09:30:00,Souk/Market Visit,Carmel Market,359,2025-07-13 18:46:36.038874,Entertainment
2024-08-22 13:00:00,2024-08-22 15:00:00,Skill Workshop,Community Center,360,2025-07-13 18:46:36.038870,Personal Growth
2024-08-22 13:30:00,2024-08-22 15:45:00,Online Course Study,Online,361,2025-07-13 18:46:36.038878,Personal Growth
2024-08-22 16:15:00,2024-08-22 19:45:00,Networking Event,Online,362,2025-07-13 18:46:36.038882,Social
2024-08-23 08:45:00,2024-08-23 10:00:00,Language Lesson,Online,363,2025-07-06 17:54:00.000000,Personal Growth
2024-08-23 10:00:00,2024-08-23 10:30:00,Q&A Session,Meeting Room,364,2025-07-06 17:54:00.000000,Productivity
2024-08-23 11:00:00,2024-08-23 13:30:00,Podcast Listening,Home,365,2025-07-06 17:54:00.000000,Entertainment
2024-08-23 13:45:00,2024-08-23 14:15:00,Hardware Repair,Repair Shop,366,2025-07-06 17:54:00.000000,Errands
2024-08-23 15:00:00,2024-08-23 16:00:00,Bookstore Browsing,Library,367,2025-07-06 17:54:00.000000,Personal Growth
2024-08-23 16:00:00,2024-08-23 16:30:00,Training Session,Online,368,2025-07-06 17:54:00.000000,Personal Growth
2024-08-23 17:30:00,2024-08-23 19:15:00,Report Drafting,Library,369,2025-07-06 17:54:00.000000,Productivity
2024-08-23 19:15:00,2024-08-23 20:30:00,Sprint Planning,Online,370,2025-07-06 17:54:00.000000,Productivity
2024-08-23 21:15:00,2024-08-23 23:30:00,Documentation Creation,Home,371,2025-07-06 17:54:00.000000,Productivity
2024-08-24 08:15:00,2024-08-24 09:45:00,Documentation Creation,Office,372,2025-07-06 17:54:00.000000,Productivity
2024-08-24 09:45:00,2024-08-24 12:00:00,Volunteer Work,Local Charity,373,2025-07-06 17:54:00.000000,Social
2024-08-24 12:00:00,2024-08-24 14:15:00,Lunch Break,Restaurant,374,2025-07-06 17:54:00.000000,Social
2024-08-24 15:00:00,2024-08-24 16:00:00,Meditation Workshop,Meditation Center,375,2025-07-06 17:54:00.000000,Personal Growth
2024-08-24 16:00:00,2024-08-24 18:15:00,Strategic Planning Meeting,Off-site Venue,376,2025-07-06 17:54:00.000000,Productivity
2024-08-24 18:15:00,2024-08-24 20:15:00,Performance Review Prep,Office,377,2025-07-06 17:54:00.000000,Productivity
2024-08-24 21:00:00,2024-08-24 23:30:00,Group Workout,Gym,378,2025-07-06 17:54:00.000000,Fitness
2024-08-25 08:30:00,2024-08-25 10:45:00,Electronics Shopping,Electronics Store,379,2025-07-06 17:54:00.000000,Shopping
2024-08-25 10:45:00,2024-08-25 12:15:00,Sprint Planning,Office,380,2025-07-06 17:54:00.000000,Productivity
2024-08-25 12:15:00,2024-08-25 12:45:00,Meditation Workshop,Meditation Center,381,2025-07-06 17:54:00.000000,Personal Growth
2024-08-25 13:30:00,2024-08-25 15:00:00,Training Session,Training Room,382,2025-07-06 17:54:00.000000,Personal Growth
2024-08-25 15:45:00,2024-08-25 16:15:00,Personal Training,Park,383,2025-07-06 17:54:00.000000,Fitness
2024-08-25 16:15:00,2024-08-25 17:15:00,Pet Vet Appointment,Vet Clinic,384,2025-07-06 17:54:00.000000,Errands
2024-08-25 17:45:00,2024-08-25 19:00:00,Client Follow-up,Office,385,2025-07-06 17:54:00.000000,Productivity
2024-08-25 20:00:00,2024-08-25 22:15:00,Shopping for Clothes,Mall,386,2025-07-06 17:54:00.000000,Shopping
2024-08-25 22:30:00,2024-08-25 23:45:00,Documentation Creation,Office,387,2025-07-06 17:54:00.000000,Productivity
2024-08-26 07:45:00,2024-08-26 08:45:00,Data Analysis,Research Lab,388,2025-07-06 17:54:00.000000,Productivity
2024-08-26 09:30:00,2024-08-26 10:30:00,Souk/Market Visit,Carmel Market,389,2025-07-06 17:54:00.000000,Shopping
2024-08-26 10:30:00,2024-08-26 11:30:00,Music Practice,Music School,390,2025-07-06 17:54:00.000000,Personal Growth
2024-08-26 12:00:00,2024-08-26 13:15:00,Art Class,Community Center,391,2025-07-06 17:54:00.000000,Personal Growth
2024-08-26 13:45:00,2024-08-26 15:30:00,Journal Reflection,Park,392,2025-07-06 17:54:00.000000,Personal Growth
2024-08-26 15:30:00,2024-08-26 17:00:00,Strategic Planning Meeting,Office,393,2025-07-06 17:54:00.000000,Productivity
2024-08-26 17:00:00,2024-08-26 18:00:00,Sales Call,Office,394,2025-07-06 17:54:00.000000,Productivity
2024-08-26 18:00:00,2024-08-26 19:15:00,Weekly Review & Planning,Office,395,2025-07-06 17:54:00.000000,Productivity
2024-08-26 19:15:00,2024-08-26 21:45:00,Car Maintenance,Home,396,2025-07-06 17:54:00.000000,Errands
2024-08-26 21:45:00,2024-08-26 22:30:00,Car Maintenance,Home,397,2025-07-06 17:54:00.000000,Errands
2024-08-26 22:45:00,2024-08-26 23:45:00,Quarterly Goal Setting,Off-site Venue,398,2025-07-06 17:54:00.000000,Productivity
2024-08-27 17:45:00,2024-08-27 20:15:00,Museum Visit,Museum,399,2025-07-13 18:46:36.038886,Entertainment
2024-08-27 18:45:00,2024-08-27 20:15:00,Coding Challenge,Home,400,2025-07-13 18:46:36.038890,Personal Growth
2024-08-28 08:45:00,2024-08-28 11:15:00,Street Food Tour,Market,401,2025-07-06 17:54:00.000000,Social
2024-08-28 11:15:00,2024-08-28 13:00:00,Volunteer Work,Community Center,402,2025-07-06 17:54:00.000000,Social
2024-08-28 13:45:00,2024-08-28 15:15:00,Group Workout,Park,403,2025-07-06 17:54:00.000000,Fitness
2024-08-28 15:30:00,2024-08-28 16:00:00,Fitness Class,Gym,404,2025-07-06 17:54:00.000000,Fitness
2024-08-28 16:00:00,2024-08-28 16:30:00,Budget Review,Home,405,2025-07-06 17:54:00.000000,Productivity
2024-08-28 16:30:00,2024-08-28 19:00:00,Shopping for Clothes,Mall,406,2025-07-06 17:54:00.000000,Shopping
2024-08-28 19:00:00,2024-08-28 21:30:00,Fitness Class,Gym,407,2025-07-06 17:54:00.000000,Fitness
2024-08-28 21:30:00,2024-08-28 22:30:00,Training Session,Training Room,408,2025-07-06 17:54:00.000000,Personal Growth
2024-08-29 09:00:00,2024-08-29 10:45:00,Virtual Meetup,Online,409,2025-07-06 17:54:00.000000,Social
2024-08-29 11:45:00,2024-08-29 14:00:00,Museum Visit,Museum,410,2025-07-06 17:54:00.000000,Entertainment
2024-08-29 14:00:00,2024-08-29 15:30:00,Street Food Tour,City Streets,411,2025-07-06 17:54:00.000000,Social
2024-08-29 16:30:00,2024-08-29 17:45:00,Strategic Planning Meeting,Hotel Conference Room,412,2025-07-06 17:54:00.000000,Productivity
2024-08-29 18:00:00,2024-08-29 19:45:00,Sprint Planning,Office,413,2025-07-06 17:54:00.000000,Productivity
2024-08-29 20:15:00,2024-08-29 21:15:00,Haircut Appointment,Salon,414,2025-07-06 17:54:00.000000,Errands
2024-08-29 21:15:00,2024-08-29 22:45:00,Bug Fixing,Office,415,2025-07-06 17:54:00.000000,Productivity
2024-08-29 22:45:00,2024-08-29 23:59:00,Movie Night,Outdoor Cinema,416,2025-07-06 17:54:00.000000,Entertainment
2024-08-30 09:45:00,2024-08-30 11:15:00,Performance Review Prep,Home,417,2025-07-06 17:54:00.000000,Productivity
